Chitic,Gabriela,20478.29,chirie,01-APR-20
Harabula,Ilie,23271.66,chirie,07-JUN-19
Harabula,Ilie,72158.1,chirie,10-JAN-20
Predoaia,Nicolae,73001.18,chirie,12-FEB-20
Gherase,Rolland,82919.44,chirie,25-MAY-19
Fedeles,Ovidiu,70552.17,chirie,22-JUL-19
Fedeles,Ovidiu,65583.3,chirie,22-JUL-19
Fedeles,Ovidiu,53004.71,chirie,07-APR-20
Fedeles,Ovidiu,22984.56,chirie,07-APR-20
Fedeles,Ovidiu,36272.77,chirie,04-DEC-19
Filimon,Ionut,88796.32,chirie,22-JUN-19
Filimon,Ionut,22595.52,chirie,25-OCT-19
Otrocol,Oana,47939.45,chirie,20-APR-20
Lucaci,Sergiu,24446.06,chirie,11-JUL-19
Lucaci,Sergiu,51503.91,chirie,04-SEP-19
Lucaci,Sergiu,30267.57,chirie,17-DEC-19
Lucaci,Sergiu,5409.27,chirie,29-JUN-19
Chitic,Ilie,62076.99,chirie,29-JUN-19
Chitic,Ilie,39893.47,chirie,17-JAN-20
Miron,Madalina,3166.03,chirie,26-AUG-19
Miron,Madalina,25594.21,chirie,26-AUG-19
Miron,Madalina,48311.92,chirie,19-APR-20
Miron,Madalina,22555.57,chirie,19-APR-20
Tincu,Matei,79892.56,chirie,08-MAY-20
Tincu,Matei,75931.06,chirie,22-AUG-19
Predoaia,Rares,71328.65,chirie,26-MAR-20
Predoaia,Rares,14173.93,chirie,13-AUG-19
Predoaia,Rares,98311.44,chirie,31-JUL-19
Predoaia,Rares,39580.63,chirie,28-MAR-20
Predoaia,Rares,25625.89,chirie,16-SEP-19
Predoaia,Rares,17326.52,chirie,17-SEP-19
Timofte,Sabin,99747.4,chirie,07-MAR-20
Timofte,Sabin,81619.21,chirie,07-MAR-20
Timofte,Sabin,63980.18,chirie,31-MAR-20
Timofte,Sabin,73235.44,chirie,31-MAR-20
Timofte,Sabin,93477.37,chirie,19-OCT-19
Chile,Fabian,16502.39,chirie,29-MAR-20
Chile,Fabian,99861.53,chirie,08-JAN-20
Riscanu,Andreas,68026.53,chirie,09-JUN-19
Riscanu,Andreas,36535.23,chirie,03-JUL-19
Riscanu,Andreas,91141.2,chirie,08-JUL-19
Filip,Constantin,5564.21,chirie,06-JUN-19
Filip,Constantin,91585.28,chirie,27-OCT-19
Ghergu,Costel,11575.82,chirie,23-JUL-19
Ghergu,Costel,86048.12,chirie,05-SEP-19
Procop,Dan,86568.48,chirie,26-NOV-19
Procop,Dan,20875.74,chirie,10-DEC-19
Procop,Dan,31250.17,chirie,09-FEB-20
Chilaboc,Monica,97431.1,chirie,14-JUL-19
Chilaboc,Monica,46243.03,chirie,14-JUL-19
Patriche,Laura,15354.33,chirie,15-JUL-19
Patriche,Laura,39528.48,chirie,02-APR-20
Patriche,Laura,13324.29,chirie,05-JUL-19
Patriche,Laura,45439.53,chirie,02-JUL-19
Nicu,Paula,33184.34,chirie,29-SEP-19
Nicu,Paula,41148.19,chirie,09-DEC-19
Cobuz,Antonia,86378.46,chirie,26-OCT-19
Cobuz,Antonia,45986.17,chirie,28-JUL-19
Cobuz,Antonia,98365.19,chirie,28-JUL-19
Cobuz,Antonia,51480.28,chirie,06-DEC-19
Cobuz,Antonia,33328.11,chirie,06-DEC-19
Simionesei,Fabian,50286.55,chirie,14-OCT-19
Simionesei,Fabian,84930.44,chirie,10-AUG-19
Simionesei,Fabian,10984.86,chirie,18-OCT-19
Alexii,Emil,81653.6,chirie,01-NOV-19
Alexii,Emil,89947.6,chirie,01-APR-20
Alexii,Emil,8832.07,chirie,25-AUG-19
Alexii,Emil,77514.84,chirie,04-APR-20
Alexii,Emil,89594.17,chirie,21-SEP-19
Alexii,Emil,24377.25,chirie,21-SEP-19
Alexii,Emil,79043.62,chirie,11-SEP-19
Stolniceanu,Octavian,37148.65,chirie,25-SEP-19
Stolniceanu,Octavian,22272.67,chirie,21-AUG-19
Stolniceanu,Octavian,35545.52,chirie,21-AUG-19
Anita,Elena,81256.56,chirie,28-MAR-20
Anita,Elena,52264.46,chirie,27-MAR-20
Anita,Elena,88506.48,chirie,02-MAR-20
Anita,Elena,68769.95,chirie,27-SEP-19
Giosanu,Madalina,30937.76,chirie,04-FEB-20
Giosanu,Madalina,90448.83,chirie,02-NOV-19
Perju,Elvis,24258,chirie,17-OCT-19
Perju,Elvis,44218.37,chirie,21-OCT-19
Perju,Elvis,14668.81,chirie,18-OCT-19
Larion,Matei,74792.99,chirie,22-SEP-19
Ionesei,Vasile,45981,chirie,21-MAY-19
Ionesei,Vasile,4134.07,chirie,03-JUN-19
Roman,Camil,57188.45,chirie,14-OCT-19
Roman,Camil,59979.09,chirie,27-MAY-19
Roman,Camil,1395.58,chirie,28-NOV-19
Stiufliuc,Sabin,69985.87,chirie,13-MAY-19
Ciocoiu,Samuel,93363.99,chirie,21-JAN-20
Ciocoiu,Samuel,28374.53,chirie,23-OCT-19
Ciocoiu,Samuel,10396.17,chirie,21-SEP-19
Iancu,Andra,72091.61,chirie,02-FEB-20
Iancu,Andra,62717.9,chirie,29-AUG-19
Iancu,Andra,71032.82,chirie,29-AUG-19
Curca,Stefania,10276.89,chirie,04-MAY-20
Curca,Stefania,46679.08,chirie,02-OCT-19
Curca,Stefania,11046.26,chirie,01-NOV-19
Curca,Stefania,13407.77,chirie,07-JAN-20
Curca,Stefania,79245.36,chirie,07-JAN-20
Hodoreanu,Dorin,28770.65,chirie,30-SEP-19
Hodoreanu,Dorin,18341.7,chirie,08-MAY-20
Hodoreanu,Dorin,43445.75,chirie,31-OCT-19
Dochitei,Emanuela,85672.09,chirie,29-MAY-19
Iosub,Ioan,67612.32,chirie,05-AUG-19
Iosub,Ioan,25416.49,chirie,01-FEB-20
Iosub,Ioan,80641.86,chirie,04-SEP-19
Iosub,Ioan,68092.81,chirie,21-DEC-19
Iosub,Ioan,37506.76,chirie,16-SEP-19
Cumpata,Cezar,55005.49,chirie,20-OCT-19
Cumpata,Cezar,23496.6,chirie,01-DEC-19
Cumpata,Cezar,59457.81,chirie,29-JUL-19
Corfu,Marius,33211.8,chirie,13-APR-20
Corfu,Marius,56777.83,chirie,29-JAN-20
Patachi,Catalin,91684.97,chirie,27-FEB-20
Patachi,Catalin,20629.85,chirie,20-AUG-19
Patachi,Catalin,84389.67,chirie,20-AUG-19
Patachi,Catalin,20944.48,chirie,15-NOV-19
Alexe,Adina,9425.71,chirie,23-JUL-19
Alexe,Adina,20561.12,chirie,23-JUL-19
Alexe,Adina,1965.57,chirie,20-NOV-19
Alexe,Adina,88633.3,chirie,09-AUG-19
Prisecaru,Andra,41933.03,chirie,20-OCT-19
Prisecaru,Andra,6651.69,chirie,20-OCT-19
Prisecaru,Andra,47968.27,chirie,18-JUN-19
Andrian,Iulian,77629.13,chirie,08-JAN-20
Andrian,Iulian,76550.09,chirie,08-JAN-20
Andrian,Iulian,5391.82,chirie,22-SEP-19
Mazilu,Ioana,8181.64,chirie,04-DEC-19
Filip,Iosif,39022.23,chirie,22-FEB-20
Filip,Iosif,65842.41,chirie,30-APR-20
Filip,Iosif,71448.14,chirie,30-MAR-20
Marcu,Adina,23630.01,chirie,12-JUN-19
Marcu,Adina,81799.06,chirie,12-JUN-19
Marcu,Adina,36883.81,chirie,17-MAY-19
Grigore,Cezar,9168.77,chirie,11-OCT-19
Grigore,Cezar,27601.74,chirie,25-DEC-19
Boca,Emma,76165.2,chirie,09-AUG-19
Boca,Emma,40901.26,chirie,02-APR-20
Boca,Emma,91942.61,chirie,02-APR-20
Ambroci,Alina,80315.84,chirie,09-NOV-19
Ambroci,Alina,39203.84,chirie,05-APR-20
Maties,Ervin,62683.53,chirie,23-JUN-19
Maties,Ervin,18793.16,chirie,23-JUN-19
Clatinici,Victor,78156.86,chirie,28-MAY-19
Clatinici,Victor,12983.47,chirie,28-MAY-19
Clatinici,Victor,67204.35,chirie,28-JUL-19
Clatinici,Victor,2544.89,chirie,15-JAN-20
Puiu,Xena,31514.94,chirie,19-OCT-19
Puiu,Xena,25841.05,chirie,26-JAN-20
Tofan,Corneliu,2762.84,chirie,22-APR-20
Tofan,Corneliu,22761.05,chirie,22-APR-20
Tesu,Alina,53439.82,chirie,02-JUL-19
Tesu,Alina,62177.82,chirie,08-JUL-19
Tesu,Alina,60362.64,chirie,08-JUL-19
Tesu,Alina,28475.14,chirie,27-APR-20
Tesu,Alina,49542.5,chirie,13-SEP-19
Hostiuc,Silviu,5757.96,chirie,16-JUL-19
Ciocoiu,Claudiu,82707.71,chirie,08-NOV-19
Ciocoiu,Claudiu,66602.4,chirie,08-NOV-19
Ciocoiu,Claudiu,61585.68,chirie,30-MAR-20
Ciocoiu,Claudiu,51827.8,chirie,25-JUL-19
Ciocoiu,Claudiu,71650.32,chirie,27-NOV-19
Otrocol,Irinel,25629.92,chirie,05-AUG-19
Otrocol,Irinel,53046.19,chirie,05-AUG-19
Otrocol,Irinel,32561.28,chirie,10-OCT-19
Otrocol,Irinel,75474.26,chirie,10-OCT-19
Domnaru,Catalin,10411.25,chirie,22-JUN-19
Domnaru,Catalin,42153.22,chirie,30-DEC-19
Domnaru,Catalin,56127.79,chirie,30-DEC-19
Motrescu,Mihaela,56712.61,chirie,14-SEP-19
Motrescu,Mihaela,93869.55,chirie,28-MAY-19
Motrescu,Mihaela,10718.34,chirie,15-MAR-20
Dascalescu,Iaroslav,24146.35,chirie,06-SEP-19
Dascalescu,Iaroslav,8666.94,chirie,06-SEP-19
Ciornei,Ana,43239.3,chirie,24-JAN-20
Tudose,Emil,87478.59,chirie,18-JAN-20
Varteniuc,Ioana,7393.46,chirie,19-JAN-20
Varteniuc,Ioana,71493.65,chirie,11-MAR-20
Varteniuc,Ioana,52663.96,chirie,11-MAR-20
Asaftei,Darius,90795.84,chirie,04-APR-20
Asaftei,Darius,15250.2,chirie,27-NOV-19
Asaftei,Darius,90400.92,chirie,27-MAR-20
Leleu,Liviu,36492.67,chirie,02-DEC-19
Ursache,Ecaterina,94173.94,chirie,27-SEP-19
Ursache,Ecaterina,35896.74,chirie,08-APR-20
Ursache,Ecaterina,18536.85,chirie,02-DEC-19
Ursache,Ecaterina,48443.28,chirie,02-DEC-19
Ursache,Ecaterina,55339.23,chirie,30-MAR-20
Ursache,Ecaterina,53127.53,chirie,09-DEC-19
Pila,Malina,66153.84,chirie,11-JUN-19
Pila,Malina,72648.46,chirie,07-DEC-19
Pila,Malina,58112.81,chirie,04-DEC-19
Dudau,Rolland,19049.7,chirie,17-DEC-19
Dudau,Rolland,24175.88,chirie,07-DEC-19
Nicu,Ilona,84038.75,chirie,03-DEC-19
Talif,Aurelian,89379.52,chirie,14-JUL-19
Talif,Aurelian,46658.19,chirie,09-NOV-19
Larion,Ana,93439.83,chirie,08-FEB-20
Larion,Ana,88703.09,chirie,06-JUN-19
Negruser,Ovidiu,16823.3,chirie,28-JAN-20
Negruser,Ovidiu,5629.84,chirie,23-MAY-19
Negruser,Ovidiu,70953.2,chirie,28-JUN-19
Condurache,Alexandra,46942.59,chirie,16-AUG-19
Condurache,Alexandra,37590.6,chirie,18-DEC-19
Condurache,Alexandra,80095.09,chirie,13-FEB-20
Condurache,Alexandra,20281.5,chirie,19-JUL-19
Condurache,Alexandra,47855.59,chirie,21-DEC-19
Condurache,Alexandra,41218.19,chirie,21-DEC-19
Damoc,Larisa,86336.9,chirie,25-FEB-20
Damoc,Larisa,31019.48,chirie,24-DEC-19
Roman,Giani,79143.52,chirie,04-MAY-20
Agafitei,Dan,73610.78,chirie,23-SEP-19
Agafitei,Dan,77343.51,chirie,24-FEB-20
Spiridon,Ion,91189.77,chirie,22-JUN-19
Spiridon,Ion,65826.06,chirie,07-JAN-20
Spiridon,Ion,56603.48,chirie,25-JAN-20
Spiridon,Ion,48698.78,chirie,25-JAN-20
Spiridon,Ion,5675.49,chirie,25-JAN-20
Chicos,Iustin,83531.25,chirie,10-JUL-19
Latu,Loredana,16568.98,chirie,05-OCT-19
Latu,Loredana,98255.36,chirie,28-SEP-19
Latu,Loredana,7750.64,chirie,01-OCT-19
Adascalitei,Darius,88115.05,chirie,06-SEP-19
Ghergu,Alexandru,6434.49,chirie,16-FEB-20
Prodan,Mihail,77968.78,chirie,12-JAN-20
Prodan,Mihail,40456.07,chirie,24-OCT-19
Prodan,Mihail,97304.7,chirie,24-OCT-19
Prodan,Mihail,88920.1,chirie,22-JUL-19
Iovu,Ana,44100.27,chirie,20-FEB-20
Curca,Ovidiu,34307.53,chirie,13-OCT-19
Mataca,Vladimir,57453.55,chirie,29-MAR-20
Mataca,Vladimir,66431.13,chirie,29-MAR-20
Mataca,Vladimir,67298.9,chirie,21-DEC-19
Mataca,Vladimir,63983.57,chirie,11-AUG-19
Ursachi,Elisa,19450.04,chirie,27-AUG-19
Sfarghiu,Darius,52440.63,chirie,07-AUG-19
Sfarghiu,Darius,44796.74,chirie,03-JUN-19
Sfarghiu,Darius,53111.9,chirie,16-SEP-19
Sfarghiu,Darius,1529.58,chirie,16-JUN-19
Sfarghiu,Darius,36728.96,chirie,16-JUN-19
Unghianu,Robert,76114.5,chirie,01-OCT-19
Unghianu,Robert,32518.35,chirie,01-JUN-19
Gherase,Ioan,68351.35,chirie,19-NOV-19
Gherase,Ioan,90422.72,chirie,19-NOV-19
Gherase,Ioan,67265.36,chirie,31-MAR-20
Gherase,Ioan,70439.5,chirie,11-APR-20
Marcu,Daniel,25335.73,chirie,05-SEP-19
Marcu,Daniel,33205.46,chirie,07-NOV-19
Marcu,Daniel,28181.83,chirie,22-DEC-19
Leustean,Mihai,46336.09,chirie,24-MAY-19
Leustean,Mihai,33557.17,chirie,24-MAY-19
Leustean,Mihai,3913.88,chirie,24-MAY-19
Leustean,Mihai,28250.39,chirie,12-DEC-19
Leustean,Mihai,66105.81,chirie,17-JAN-20
Leustean,Mihai,92453.15,chirie,07-MAR-20
Leustean,Mihai,4707.15,chirie,15-SEP-19
Sava,Damian,31090.61,chirie,16-MAY-19
Antochi,Georgiana,2592.69,chirie,05-JUN-19
Antochi,Georgiana,18483.01,chirie,16-APR-20
Antochi,Georgiana,16614.54,chirie,11-OCT-19
Mazilu,Emil,63174.01,chirie,20-AUG-19
Mazilu,Emil,52024.23,chirie,03-DEC-19
Mazilu,Emil,54263.07,chirie,04-MAY-20
Mazilu,Emil,65116.81,chirie,04-MAY-20
Cojocaru,Ervin,87814.61,chirie,29-APR-20
Cojocaru,Ervin,31715.3,chirie,29-APR-20
Cojocaru,Ervin,82148.73,chirie,02-NOV-19
Cojocaru,Ervin,38061.7,chirie,24-JAN-20
Vlad,Ciprian,47110.01,chirie,30-MAY-19
Vlad,Ciprian,75706.05,chirie,29-AUG-19
Vlad,Ciprian,2322.79,chirie,05-SEP-19
Vlad,Ciprian,37134.26,chirie,05-SEP-19
Vlad,Ciprian,57020.44,chirie,02-MAY-20
Corciu,Denisa,2509.66,chirie,06-DEC-19
Corciu,Denisa,1898.74,chirie,06-DEC-19
Corciu,Denisa,66171.88,chirie,16-NOV-19
Corciu,Denisa,84414.06,chirie,16-DEC-19
Samson,Raluca,48356.73,chirie,20-SEP-19
Samson,Raluca,47525.77,chirie,20-SEP-19
Curca,Liviu,37470.99,chirie,01-MAY-20
Curca,Liviu,12100.88,chirie,11-SEP-19
Curca,Liviu,67624.03,chirie,08-SEP-19
Curca,Liviu,82537.37,chirie,02-APR-20
Mazilu,Darius,67997.6,chirie,31-AUG-19
Mazilu,Darius,33055.61,chirie,31-AUG-19
Mazilu,Darius,74595.4,chirie,22-AUG-19
Mazilu,Darius,87046.95,chirie,22-AUG-19
Luncasu,Rares,40381.93,chirie,26-SEP-19
Luncasu,Rares,93617.59,chirie,26-SEP-19
Luncasu,Rares,91678.87,chirie,07-JAN-20
Luncasu,Rares,20273.78,chirie,27-MAR-20
Luncasu,Rares,54395,chirie,27-MAR-20
Iordan,Dorian,25191.21,chirie,11-APR-20
Iordan,Dorian,15419.15,chirie,07-NOV-19
Iordan,Dorian,53050.99,chirie,24-MAR-20
Harabula,Monica,49716.13,chirie,30-MAR-20
Harabula,Monica,79592.72,chirie,19-MAR-20
Bilan,Mirela,65261.7,chirie,22-NOV-19
Bilan,Mirela,84069.43,chirie,22-NOV-19
Bilan,Mirela,70891.08,chirie,04-AUG-19
Dima,Danut,74780.46,chirie,10-MAY-20
Dima,Danut,98674.25,chirie,23-NOV-19
Dima,Danut,41358.08,chirie,26-OCT-19
Dima,Danut,74407.94,chirie,07-MAY-20
Butacu,Ovidiu,91676.23,chirie,15-JUL-19
Purice,Petrut,40498.32,chirie,04-MAY-20
Purice,Petrut,41358.29,chirie,02-APR-20
Purice,Petrut,85902.15,chirie,19-JUL-19
Popescu,Simona,14985.12,chirie,16-FEB-20
Popescu,Simona,69861.88,chirie,07-APR-20
Popescu,Simona,10417.96,chirie,06-JAN-20
Popescu,Simona,98175.79,chirie,06-JAN-20
Popescu,Simona,31627.86,chirie,16-MAR-20
Popescu,Simona,88204,chirie,16-MAR-20
Amarghioalei,Vasilica,55455.06,chirie,29-APR-20
Amarghioalei,Vasilica,56852.05,chirie,31-JUL-19
Amarghioalei,Vasilica,47752.76,chirie,28-FEB-20
Amarghioalei,Vasilica,26211.79,chirie,17-AUG-19
Amarghioalei,Vasilica,2160.05,chirie,30-OCT-19
Mihociu,Camelia,70188.35,chirie,22-JUL-19
Mihociu,Camelia,4723.34,chirie,19-FEB-20
Mihociu,Camelia,56053.78,chirie,25-JAN-20
Mihociu,Camelia,95212.37,chirie,09-FEB-20
Suhani,Samuel,32915.67,chirie,05-DEC-19
Simon,Filip,78567.51,chirie,03-NOV-19
Simon,Filip,46984.11,chirie,20-OCT-19
Grosu,Ioana,45313.36,chirie,15-JUN-19
Grosu,Ioana,56794.97,chirie,22-SEP-19
Grosu,Ioana,19009.31,chirie,01-DEC-19
Chelmu,Iosif,68961.47,chirie,16-DEC-19
Lupu,Stefana,1063.69,chirie,18-APR-20
Lupu,Stefana,57378.49,chirie,03-JUN-19
Savescu,Florian,16127.21,chirie,03-DEC-19
Savescu,Florian,17414.37,chirie,03-DEC-19
Savescu,Florian,3555.14,chirie,13-APR-20
Savescu,Florian,97137.76,chirie,23-AUG-19
Corneanu,Fabian,40448.72,chirie,09-DEC-19
Corneanu,Fabian,20610.13,chirie,12-DEC-19
Corneanu,Fabian,60088.33,chirie,28-MAR-20
Irimia,Gabriela,59683.59,chirie,13-OCT-19
Irimia,Gabriela,44580.63,chirie,13-OCT-19
Irimia,Gabriela,51494.6,chirie,27-JUL-19
Irimia,Gabriela,60480.48,chirie,05-OCT-19
Irimia,Gabriela,55379.96,chirie,25-OCT-19
Asofiei,Daniela,66774.09,chirie,01-JUN-19
Asofiei,Daniela,14612.55,chirie,07-FEB-20
Negruser,Anca,84725.6,chirie,08-APR-20
Negruser,Anca,12574.25,chirie,08-APR-20
Negruser,Anca,96275.54,chirie,08-APR-20
Minea,Cezar,19616.26,chirie,29-SEP-19
Minea,Cezar,3433.99,chirie,17-JUL-19
Minea,Cezar,35296.22,chirie,21-APR-20
Hodoreanu,Vladimir,21828.75,chirie,28-JAN-20
Hodoreanu,Vladimir,46852.39,chirie,11-JUN-19
Morosanu,Corneliu,32182.82,chirie,01-JAN-20
Sparhat,Stefania,15801.27,chirie,11-JAN-20
Sparhat,Stefania,36752.19,chirie,27-NOV-19
Perciun,Paul,37480.21,chirie,23-DEC-19
Perciun,Paul,17420.34,chirie,28-NOV-19
Perciun,Paul,37103.3,chirie,28-NOV-19
Perciun,Paul,16600.41,chirie,12-JUL-19
Perciun,Paul,65426.16,chirie,12-JUL-19
Stiufliuc,Simina,80273.26,chirie,23-APR-20
Stiufliuc,Simina,95267.43,chirie,27-AUG-19
Stiufliuc,Simina,57711.54,chirie,27-AUG-19
Dascalu,Razvan,2350.51,chirie,04-NOV-19
Dascalu,Razvan,87225.61,chirie,14-SEP-19
Onu,Oana,98787.66,chirie,07-DEC-19
Onu,Oana,13594.13,chirie,27-OCT-19
Onu,Oana,68318.82,chirie,15-NOV-19
Dodan,Antonia,24434.57,chirie,29-APR-20
Dodan,Antonia,64520.3,chirie,07-MAR-20
Ursu,Maria,10923.46,chirie,29-JUL-19
Ursu,Maria,86239.82,chirie,18-MAY-19
Carbune,Theodora,85199.72,chirie,18-SEP-19
Carbune,Theodora,65238.71,chirie,18-SEP-19
Carbune,Theodora,91738.01,chirie,19-FEB-20
Carbune,Theodora,78022.31,chirie,02-JAN-20
Bradea,Dimitrie,74396.97,chirie,25-DEC-19
Dragomir,Ioan,97148.83,chirie,17-MAR-20
Dragomir,Ioan,33010.9,chirie,02-OCT-19
Dragomir,Ioan,73392.54,chirie,06-DEC-19
Dragomir,Ioan,62109.57,chirie,24-JAN-20
Dragomir,Ioan,66470.15,chirie,04-JUL-19
Gherman,Gabriela,38506.13,chirie,05-MAY-20
Dinu,Petru,75328.28,chirie,29-MAR-20
Dinu,Petru,22103.96,chirie,06-OCT-19
Dinu,Petru,17547.79,chirie,28-OCT-19
Dinu,Petru,87473.09,chirie,28-OCT-19
Bordeianu,Iaroslav,28940.22,chirie,11-MAR-20
Bordeianu,Iaroslav,60735.08,chirie,26-JAN-20
Bordeianu,Iaroslav,67890.24,chirie,15-SEP-19
Alexandru,Petru,7106.12,chirie,10-DEC-19
Alexandru,Petru,98312.9,chirie,09-OCT-19
Alexandru,Petru,40782.8,chirie,09-OCT-19
Alexandru,Petru,18321.86,chirie,20-FEB-20
Alexandru,Petru,75097.53,chirie,20-FEB-20
Alexandru,Petru,75502.86,chirie,18-MAR-20
Alexandru,Petru,63515.6,chirie,18-MAR-20
Corciu,Eduard,17574.89,chirie,23-SEP-19
Silitra,Gheorghe,25208.22,chirie,27-JAN-20
Silitra,Gheorghe,32049.2,chirie,23-OCT-19
Romanescu,Filip,5520.94,chirie,12-OCT-19
Birsanu,Diana,45133.55,chirie,10-JUN-19
Birsanu,Diana,5529.59,chirie,31-JUL-19
Birsanu,Diana,38555.74,chirie,31-JUL-19
Prodan,Emma,50598.23,chirie,14-MAR-20
Prodan,Emma,10201.43,chirie,14-MAR-20
Harpa,Irina,91284.51,chirie,13-JAN-20
Harpa,Irina,66293.16,chirie,06-JUL-19
Harpa,Irina,71354,chirie,30-DEC-19
Harpa,Irina,90295.11,chirie,30-DEC-19
Leonte,Maria,31349.5,chirie,21-JAN-20
Leonte,Maria,44201.62,chirie,19-NOV-19
Leonte,Maria,97590.82,chirie,11-JAN-20
Calancea,Andreea,60233.76,chirie,31-MAY-19
Calancea,Andreea,98899.96,chirie,28-OCT-19
Calancea,Andreea,48300.13,chirie,28-OCT-19
Calancea,Elvis,8554.98,chirie,05-OCT-19
Calancea,Elvis,98248.65,chirie,05-DEC-19
Moscu,Xena,11347.53,chirie,19-JAN-20
Moscu,Xena,86906.43,chirie,20-SEP-19
Moscu,Xena,78312.57,chirie,25-APR-20
Moscu,Xena,48839.63,chirie,25-APR-20
Prodan,Denise,64538.49,chirie,15-OCT-19
Prodan,Denise,88406.52,chirie,11-JUL-19
Prodan,Denise,55558.79,chirie,10-JUN-19
Robu,Sergiu,52514.93,chirie,11-APR-20
Cazacu,Irina,45325.88,chirie,18-JAN-20
Cazacu,Irina,39659.14,chirie,18-JAN-20
Cazacu,Irina,77387.71,chirie,13-FEB-20
Ionesi,Gabriela,51474.18,chirie,05-MAR-20
Cosnita,Claudiu,69209.82,chirie,29-APR-20
Corciu,Madalina,8357.56,chirie,15-FEB-20
Corciu,Madalina,75254.14,chirie,28-APR-20
Corciu,Madalina,25354.5,chirie,20-DEC-19
Curca,Maria,46476.75,chirie,03-AUG-19
Curca,Maria,47665.1,chirie,16-AUG-19
Curca,Maria,29050.12,chirie,11-NOV-19
Curca,Maria,21504.98,chirie,01-NOV-19
Curca,Maria,62977.25,chirie,14-AUG-19
Cretu,Dimitrie,51380.51,chirie,15-NOV-19
Andonesei,Elisa,59350.98,chirie,23-AUG-19
Andonesei,Elisa,76839.7,chirie,23-AUG-19
Andonesei,Elisa,22770.71,chirie,20-SEP-19
Andonesei,Elisa,35180.42,chirie,10-JUN-19
Gherman,Alexandru,74620.37,chirie,13-MAR-20
Bejan,Stefan,24481.56,chirie,08-APR-20
Bejan,Stefan,51694.16,chirie,06-AUG-19
Talif,Adrian,53363.56,chirie,14-FEB-20
Burlacu,Laurentiu,59597.91,chirie,16-APR-20
Burlacu,Laurentiu,70668.26,chirie,16-APR-20
Pantiru,Petru,44951.16,chirie,20-MAY-19
Pantiru,Petru,85379.36,chirie,30-OCT-19
Pantiru,Petru,10686.31,chirie,08-MAY-20
Pintilie,Giulio,96906.89,chirie,10-SEP-19
Pintilie,Giulio,2734.49,chirie,29-APR-20
Vrabie,Alexandru,67556.94,chirie,14-JAN-20
Dodan,Madalina,86215.89,chirie,10-FEB-20
Dodan,Madalina,61577.22,chirie,05-SEP-19
Dodan,Madalina,4719.97,chirie,13-SEP-19
Bizu,Aurelian,75392.84,chirie,14-JUL-19
Bizu,Aurelian,67151.29,chirie,08-AUG-19
Capusneanu,Paul,62005.7,chirie,22-JUL-19
Capusneanu,Paul,14214.77,chirie,01-MAR-20
Capusneanu,Paul,49363.45,chirie,06-MAY-20
Crucerescu,Codrin,54015,chirie,19-DEC-19
Crucerescu,Codrin,39422.96,chirie,19-DEC-19
Sandu,Rolland,45053.75,chirie,07-FEB-20
Sandu,Rolland,22307.66,chirie,23-MAY-19
Dascalu,Mihai,37860.89,chirie,24-JUN-19
Sparhat,Richard,6086.24,chirie,02-FEB-20
Sparhat,Richard,30852.23,chirie,15-FEB-20
Sparhat,Richard,12729.45,chirie,15-FEB-20
Benchea,Tamara,86913.76,chirie,02-FEB-20
Benchea,Tamara,11872.01,chirie,03-JAN-20
Oana,Emma,96760.11,chirie,06-OCT-19
Oana,Emma,95349.04,chirie,22-JUN-19
Oana,Emma,10266.81,chirie,16-MAY-19
Oana,Emma,53239.96,chirie,16-MAY-19
Piriu,Roland,87145.94,chirie,10-JAN-20
Piriu,Roland,3325.41,chirie,10-MAY-20
Piriu,Roland,81167.71,chirie,08-MAR-20
Piriu,Roland,57269.84,chirie,12-OCT-19
Carbune,Sanziana,31021.95,chirie,07-JUL-19
Carbune,Sanziana,64760.14,chirie,06-MAR-20
Nemtoc,Mihaela,57490.78,chirie,12-MAY-19
Nemtoc,Mihaela,63026.69,chirie,12-MAY-19
Nemtoc,Mihaela,55008.41,chirie,29-OCT-19
Nemtoc,Mihaela,65590.26,chirie,27-FEB-20
Nemtoc,Mihaela,85774.55,chirie,08-JUN-19
Andonesei,Irinel,69172.31,chirie,12-SEP-19
Andonesei,Irinel,39329.46,chirie,30-APR-20
Oprea,Iolanda,57521.44,chirie,05-JUN-19
Grigore,Daria,81666.68,chirie,15-FEB-20
Paparuz,Madalina,36732.22,chirie,29-MAY-19
Paparuz,Madalina,42386.64,chirie,29-MAY-19
Paparuz,Madalina,87390.34,chirie,30-SEP-19
Paparuz,Madalina,81047.77,chirie,02-MAR-20
Paparuz,Madalina,17603.02,chirie,02-MAR-20
Paparuz,Madalina,21127.91,chirie,28-JAN-20
Luncasu,Liviu,85395.16,chirie,17-MAY-19
Luncasu,Liviu,23286.75,chirie,28-SEP-19
Luncasu,Liviu,8980.38,chirie,23-FEB-20
Luncasu,Liviu,29346.88,chirie,11-AUG-19
Luncasu,Liviu,52104.74,chirie,11-AUG-19
Luncasu,Liviu,16537.68,chirie,11-AUG-19
Alexandrescu,Marius,27551.28,chirie,05-JUN-19
Alexandrescu,Marius,39333.87,chirie,05-JUN-19
Alexandrescu,Marius,12434.33,chirie,08-AUG-19
Alexandrescu,Marius,88577.89,chirie,07-JUN-19
Alexandrescu,Marius,50203.43,chirie,05-NOV-19
Mutescu,Paul,28822.17,chirie,29-OCT-19
